set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,till
11,ames_CC_270.out,1996-12-31,1996,253.183,253.183,0,7.9,7.9,1501.885,129,198,255,4.992,753.266,327.262,1.994,1.913,1.718,1376.768,1176.3,10.5,0.352,0.306,reduced
11,ames_CC_270.out,1997-12-31,1997,46.649,0,46.649,0,0,1500.013,129,186,258,3.387,571.618,198.262,1,1.925,1,1347.795,4158.7,28.5,0.345,0.344,reduced
11,ames_CC_270.out,1998-12-31,1998,214.907,214.907,0,7.9,7.9,1173.869,126,192,244,3.779,731.334,285.384,1.994,1.902,1.64,1379.079,457.8,5.1,0.341,0.341,reduced
11,ames_CC_270.out,1999-12-31,1999,219.783,219.783,0,7.9,7.9,1452.565,146,207,269,4.266,722.204,300.392,1.994,1.891,1.812,1215.96,1303.8,8.6,0.343,0.366,reduced
11,ames_CC_270.out,2000-12-31,2000,152.471,152.471,0,7.4,7.4,1414.067,132,200,255,3.473,511.24,270.454,1.993,1.899,1.869,1331.595,6270.8,51.9,0.353,0.34,reduced
11,ames_CC_270.out,2001-12-31,2001,209.582,209.582,0,6.5,6.5,1506.608,134,199,248,4.371,559.422,289.175,1.994,1.913,1.727,1391.526,5459.5,48.2,0.345,0.362,reduced
11,ames_CC_270.out,2002-12-31,2002,234.189,234.189,0,7.9,7.9,1503.556,130,195,248,4.686,628.115,334.756,1.993,1.918,1.777,1341.435,4224.5,35.5,0.34,0.356,reduced
11,ames_CC_270.out,2003-12-31,2003,216.503,216.503,0,7.8,7.8,1166.252,126,198,253,3.648,598.566,351.073,1.982,1.875,1.737,1243.853,5528.9,47.1,0.35,0.346,reduced
11,ames_CC_270.out,2004-12-31,2004,234.324,234.324,0,8,8,1367.041,127,200,266,3.618,466.109,256.609,1.994,1.863,1.784,1125.73,7749.7,59.4,0.347,0.361,reduced
11,ames_CC_270.out,2005-12-31,2005,250.202,250.202,0,8,8,1519.802,131,199,253,4.878,627.179,376.366,1.994,1.904,1.754,1323.725,5358.6,35.8,0.348,0.348,reduced
11,ames_CC_270.out,2006-12-31,2006,236.705,236.705,0,8,8,1537.066,138,201,256,4.816,531.298,337.447,1.992,1.944,1.772,1509.917,7362.3,62.8,0.357,0.358,reduced
11,ames_CC_270.out,2007-12-31,2007,219.2,219.2,0,8,8,1522.667,139,202,256,4.995,561.505,323.879,1.993,1.908,1.789,1326.149,5892.1,49.5,0.35,0.378,reduced
11,ames_CC_270.out,2008-12-31,2008,220.401,220.401,0,7.4,7.4,1145.99,142,211,278,3.845,547.874,295.249,1.994,1.819,1.775,1032.892,6285.1,53.3,0.355,0.384,reduced
11,ames_CC_270.out,2009-12-31,2009,236.415,236.415,0,8,8,1506.444,133,203,266,4.14,471.622,269.311,1.994,1.893,1.85,1214.456,7154.8,59,0.358,0.366,reduced
11,ames_CC_270.out,2010-12-31,2010,141.732,141.732,0,8,8,914.277,127,195,243,2.309,497.951,194.132,1.994,1.74,1.731,697.915,5689.6,48.8,0.35,0.355,reduced
11,ames_CC_270.out,2011-12-31,2011,211.202,211.202,0,7.9,7.9,1467.198,139,204,260,4.241,546.407,253.066,1.994,1.912,1.768,1386.782,3928.7,31.8,0.351,0.347,reduced
11,ames_CC_270.out,2012-12-31,2012,198.308,198.308,0,7.9,7.9,1529.518,137,195,244,4.467,674.708,413.509,1.887,1.966,1.765,1673.172,4876,42.7,0.347,0.371,reduced
11,ames_CC_270.out,2013-12-31,2013,151.065,151.065,0,7.9,7.9,1512.832,150,211,265,4.642,527.875,339.035,1.982,1.931,1.835,1442.33,6802,61.5,0.339,0.372,reduced
11,ames_CC_270.out,2014-12-31,2014,144.202,144.202,0,7.9,7.9,1068.82,134,205,265,2.114,412.752,174.262,1.994,1.757,1.798,746.811,8490.3,78.3,0.353,0.385,reduced
11,ames_CC_270.out,2015-12-31,2015,218.762,218.762,0,8.9,8.9,1273.046,141,206,263,4.404,641.144,283.909,1.993,1.858,1.859,1084.723,2237.2,18.6,0.376,0.344,reduced
11,ames_CC_270.out,2016-12-31,2016,212.333,212.333,0,8.6,8.6,1510.653,127,192,243,5.171,581.839,301.401,1.994,1.901,1.736,1238.743,4563.7,38,0.352,0.346,reduced
11,ames_CS_270.out,1996-12-31,1996,64.78,0,64.78,0,0,1511.504,?,187,269,6.229,746.83,257.763,1,1,1,1291.823,1532.8,13.6,0.352,0.313,reduced
11,ames_CS_270.out,1997-12-31,1997,237.918,237.918,0,7.9,7.9,1541.614,127.000,196,250,5.185,699.066,341.851,1.988,1.958,1.706,1680.978,2800,33.3,0.348,0.332,reduced
11,ames_CS_270.out,1998-12-31,1998,39.927,0,39.927,0,0,965.663,127.000,182,247,3.346,321.087,180.096,1,1.885,1,914.173,10846.8,71.6,0.342,0.364,reduced
11,ames_CS_270.out,1999-12-31,1999,216.012,216.012,0,7.9,7.9,1314.951,146.000,207,269,4.038,618.52,292.034,1.994,1.869,1.807,1121.15,4158.8,34.7,0.343,0.378,reduced
11,ames_CS_270.out,2000-12-31,2000,45.29,0,45.29,0,0,1397.718,146.000,186,254,4.024,489.861,215.778,1,1.949,1,1261.189,7603.5,65.4,0.35,0.34,reduced
