ApsimVersion = 7.9 r4044
Title = Corn_202_oat32
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        225.017        20606.4       1661.990        210.000        268.000          3.845          23.03       2008.051        341.300             202.0          144.3          132.1        121.524
     31/12/2001           2001        194.407        22567.6       1606.778        198.000        251.000          4.460          25.17       1760.129        403.098             202.0          134.6          125.1        141.536
     31/12/2002           2002        255.223        23026.1       1592.364        197.000        251.000          4.138          26.10       1845.235        452.882             202.0          150.7          139.9        124.293
     31/12/2003           2003        263.413        24929.0       1352.679        202.000        260.000          4.499          28.08       1625.464        466.217             202.0          145.2          134.4        127.656
     31/12/2004           2004        281.867        26059.2       1559.560        202.000        270.000          4.320          29.67       1746.205        462.784             202.0          165.7          155.3        134.626
     31/12/2005           2005        257.492        23519.7       1612.911        200.000        256.000          4.520          26.82       1903.564        571.857             202.0          171.0          158.0        123.666
     31/12/2006           2006        231.801        21664.2       1670.726        197.000        251.000          4.125          24.55       1991.441        323.088             202.0          144.4          134.2        133.113
     31/12/2007           2007        242.345        23059.7       1613.635        193.000        245.000          4.339          26.16       1774.304        437.286             202.0          153.3          143.7        137.161
     31/12/2008           2008        254.955        24252.4       1320.077        202.000        266.000          4.403          26.93       1299.217        719.582             202.0          163.8          152.0        109.528
     31/12/2009           2009        266.150        24162.7       1618.953        202.000        268.000          4.132          27.47       1799.187        407.757             202.0          161.2          149.0        125.910
     31/12/2010           2010        237.426        22851.1       1156.816        197.000        248.000          4.403          26.48       1126.493        849.884             202.0          163.4          153.8        141.686
     31/12/2011           2011        231.694        21640.7       1452.156        200.000        255.000          4.224          24.68       1576.504        326.898             202.0          160.3          145.5         88.006
     31/12/2012           2012        217.596        19704.0       1559.164        189.000        240.000          3.987          21.70       1895.497        236.970             202.0          106.7          103.3        171.990
     31/12/2013           2013        271.100        23648.8       1548.783        194.000        249.000          4.257          24.92       1658.148        276.352             202.0          108.3           93.5         99.471
     31/12/2014           2014        227.559        21513.4       1179.080        199.000        261.000          3.967          23.80       1253.383        699.262             202.0          161.1          149.4        107.708
     31/12/2015           2015        251.742        22773.5       1485.106        200.000        256.000          4.435          24.98       1469.036        735.326             202.0          168.2          156.5        138.730
     31/12/2016           2016        235.485        22394.4       1603.988        195.000        250.000          4.330          25.03       1860.333        535.960             202.0          168.2          159.0        141.673
