ApsimVersion = 7.9 r4044
Title = Corn_0_oat36
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        164.756        17275.4       1672.509        210.000        268.000          3.990          14.55       2010.844        341.300               0.0          161.4          149.2         28.743
     31/12/2001           2001        107.421        15116.2       1588.444        198.000        251.000          3.638          13.27       1710.690        403.098               0.0          159.6          150.1         18.765
     31/12/2002           2002        157.294        15788.4       1556.936        197.000        251.000          3.664          13.52       1708.492        452.882               0.0          162.9          152.1         21.065
     31/12/2003           2003        157.460        16330.6       1274.588        202.000        260.000          3.938          13.88       1485.632        466.217               0.0          163.4          152.5         22.801
     31/12/2004           2004        168.667        16975.5       1516.264        202.000        270.000          3.758          13.90       1585.512        462.784               0.0          166.3          155.8         19.194
     31/12/2005           2005        164.666        16811.7       1605.872        200.000        256.000          4.153          14.73       1788.945        571.857               0.0          172.5          159.5         24.846
     31/12/2006           2006        159.071        16124.6       1663.415        197.000        251.000          3.820          14.38       1979.724        323.088               0.0          166.2          156.0         23.503
     31/12/2007           2007        153.810        16086.0       1600.340        193.000        245.000          4.099          13.88       1698.515        437.286               0.0          165.7          156.1         17.955
     31/12/2008           2008        151.781        14676.2       1203.881        202.000        266.000          3.355          12.53       1057.566        719.582               0.0          157.1          145.3         14.082
     31/12/2009           2009        159.246        16455.3       1596.693        202.000        268.000          3.718          13.89       1671.253        407.757               0.0          162.8          150.6         18.762
     31/12/2010           2010        149.497        15441.9       1042.314        197.000        248.000          3.937          13.13        982.208        849.884               0.0          156.8          147.2         23.135
     31/12/2011           2011        155.441        15522.8       1360.399        200.000        255.000          3.669          13.57       1477.768        326.898               0.0          168.1          153.3         15.678
     31/12/2012           2012        153.753        15992.1       1560.065        189.000        240.000          4.113          12.65       1898.411        236.970               0.0          129.8          126.4         28.269
     31/12/2013           2013        145.027        14607.3       1531.220        194.000        249.000          3.880          11.79       1597.628        276.352               0.0          147.7          133.0         13.639
     31/12/2014           2014        149.055        15501.0       1122.463        199.000        261.000          3.699          13.10       1089.837        699.262               0.0          157.4          145.8         17.551
     31/12/2015           2015        168.895        16935.3       1455.891        200.000        256.000          4.169          14.15       1331.103        735.326               0.0          164.4          152.7         25.040
     31/12/2016           2016        164.305        16459.3       1595.389        195.000        250.000          3.800          14.58       1736.207        535.960               0.0          167.2          158.0         24.287
