ApsimVersion = 7.9 r4044
Title = Corn_270_oat41
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        208.603        20739.0       1485.600        210.000        268.000          4.166          23.30       2006.164        341.300             270.0          128.7          116.5        147.117
     31/12/2001           2001        165.075        22870.0       1383.920        198.000        251.000          4.588          24.98       1757.162        403.098             270.0          116.3          106.8        170.339
     31/12/2002           2002        225.497        23958.7       1353.801        197.000        251.000          4.158          27.46       1841.990        452.882             270.0          142.6          131.8        148.968
     31/12/2003           2003        231.276        26342.1       1305.769        202.000        260.000          4.740          29.96       1642.501        466.217             270.0          139.7          128.8        152.863
     31/12/2004           2004        248.057        27518.8       1527.508        202.000        270.000          4.538          31.45       1756.802        462.784             270.0          162.5          152.1        162.691
     31/12/2005           2005        234.924        24910.4       1376.400        200.000        256.000          4.742          28.68       1897.839        571.857             270.0          165.4          152.4        147.790
     31/12/2006           2006        236.369        22748.9       1426.880        197.000        251.000          4.217          24.67       1988.150        323.088             270.0          123.2          113.0        158.458
     31/12/2007           2007        240.493        24392.5       1380.000        193.000        245.000          4.505          26.77       1772.640        437.286             270.0          138.8          129.2        165.443
     31/12/2008           2008        224.558        25743.1       1256.405        202.000        266.000          4.655          28.96       1339.334        719.582             270.0          164.7          152.8        133.548
     31/12/2009           2009        265.161        25551.0       1524.441        202.000        268.000          4.331          28.37       1806.354        407.757             270.0          157.6          145.4        151.579
     31/12/2010           2010        210.123        24204.0       1093.453        197.000        248.000          4.615          27.65       1155.841        849.884             270.0          164.5          154.9        169.310
     31/12/2011           2011        204.740        22942.9       1426.417        200.000        255.000          4.452          25.80       1593.596        326.898             270.0          158.8          144.0        109.136
     31/12/2012           2012        187.948        19578.4       1268.480        189.000        240.000          4.270          21.65       1896.361        236.970             270.0          100.1           96.7        212.500
     31/12/2013           2013        221.530        23297.7       1330.760        194.000        249.000          4.610          26.36       1657.267        276.352             270.0           93.9           79.1        122.042
     31/12/2014           2014        230.554        22874.2       1076.825        199.000        261.000          4.185          24.31       1283.311        699.262             270.0          161.4          149.7        130.071
     31/12/2015           2015        235.315        24286.6       1427.997        200.000        256.000          4.736          26.41       1511.748        735.326             270.0          169.0          157.3        165.969
     31/12/2016           2016        217.766        23109.9       1350.360        195.000        250.000          4.215          25.69       1859.356        535.960             270.0          164.5          155.3        169.657
